Time,GPS Speed,GPS Nsat,GPS LatAcc,GPS LonAcc,GPS Slope,GPS Heading,GPS Gyro,GPS Altitude,GPS PosAccuracy,GPS SpdAccuracy,GPS Radius,GPS Latitude,GPS Longitude,LoggerTemp,External Voltage,RPM,F Heave,F Roll,R Heave,R Roll,InlineAcc,LateralAcc,VerticalAcc,RollRate,PitchRate,YawRate,Luminosity,Inverter Enable,D4 Gate Driver B,D3 Module C,D1 Control Board,D4 Torque Shudde,D3 Motor Tempera,D2 Motor Speed,D4 DC Bus Curren,D1 Phase A Curre,D3 Phase C Curre,D2 Phase B Curre,D4 VBC Vq Voltag,D3 VAB Vd Voltag,D2 Output Voltag,D1 DC Bus Voltag,D4 Iq,D3 Id,D2 Flux Feedback,D1 Flux Command,D7 Direction Com,D6 Inverter Enab,D7 BMS Torque Li,D1 Commanded Tor,D2 Torque Feedba,D4 Iq Command,D3 Id Command,Fast Torque Comm,Fast Torque Feed,Fast Motor Speed,Fast DC Bus Volt,Inverter Enable dup 1,Speed Mode Enabl,Direction Comman,Torque Command,Inverter Dischar,Torque Limit Com,Current,Voltage,RDTActive,D3 HV Input Current,SteeringWheelPos,BrakeLightActive,TSAL Active,BrakeSensor1,BrakeSensor2,SpeedFrontRight,SpeedRearLeft,SpeedFrontLeft,SpeedRearRight,SpeedFrontRightMph,SpeedRearLeftMph,SpeedFrontLeftMph,SpeedRearRightMph,FrontLeft,FrontRight,RearLeft,RearRight,Temperature,CoolantTemp,MotorPumpStatus1,MotorPumpStatus2,APPS1,APPS2,LV Current,LV Voltage,HeartBit,Pack Current,Pack Inst Voltag,Pack SOC,Average Temperat,Pack DCL,High Temperature,Low Temperature,High Cell Voltag,Low Cell Voltage,MultiPurpose  01,Maximum Pack Vol,Minimum Cell Vol,GPS Speed,GPS Nsat,GPS LatAcc,GPS LonAcc,GPS Slope,GPS Heading,GPS Gyro,GPS Altitude,GPS PosAccuracy,GPS Radius,GPS Latitude,GPS Longitude,Distance on GPS Speed
0,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.8125,11.264,0,13.8359,-3.6191,10.0859,-2.7617,-0.0044,-0.0316,-0.9946,1.1963,-0.1517,-0.4297,62.8125,0,35.7,32.9,35.2,0,40.2,0,0,0.2,0,0,0.3,-0.3,0,0.5,0,-0.2,-18.542,0.034,1,0,0,0,0,0,0,0,0.3,0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9226,3.7714,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.06,-2.65,1.63,18930,0,0,333999.9688,43,28,150,42,15,0.9,18.4,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,0
0.05,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.8125,11.264,0,13.8359,-3.6191,10.0859,-2.7617,-0.0046,-0.0324,-0.9949,1.1963,-0.1517,-0.4297,62.8125,0,35.7,32.9,35.2,0,40.2,0,0,0.2,0,0,0.3,-0.3,0,0.5,0,-0.2,-18.542,0.034,1,0,0,0,0,0,0,0,0.3,0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9226,3.7714,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.06,-2.65,1.63,18930,0,0,333999.9688,43,28,150,42,15,0.9,18.4,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,0.2043
0.1,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.8125,11.264,0,13.8359,-3.6191,10.0859,-2.7617,-0.0042,-0.0313,-0.9946,1.1963,-0.1517,-0.4297,62.8125,0,35.7,32.9,35.2,0,40.2,0,0,0.2,0,0,0.3,-0.3,0,0.5,0,-0.2,-18.542,0.034,1,0,0,0,0,0,0,0,0.3,0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9226,3.7714,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.06,-2.65,1.63,18930,0,0,333999.9688,43,28,150,42,15,0.9,18.4,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,0.4086
0.15,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.8125,11.264,0,13.8359,-3.6191,10.0859,-2.7617,-0.0046,-0.0305,-0.9941,1.1963,-0.1517,-0.4297,62.8125,0,35.7,32.9,35.2,0,40.2,0,0,0.2,0,0,0.3,-0.3,0,0.5,0,-0.2,-18.542,0.034,1,0,0,0,0,0,0,0,0.3,0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9226,3.7714,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.06,-2.65,1.63,18930,0,0,333999.9688,43,28,150,42,15,0.9,18.4,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,0.6129
0.2,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.8125,11.264,0,13.8359,-3.6191,10.0859,-2.7617,-0.0053,-0.0308,-0.9951,1.1963,-0.1517,-0.4297,62.8125,0,35.7,32.9,35.2,0,40.2,0,0,0.2,0,0,0.3,-0.3,0,0.5,0,-0.2,-18.542,0.034,1,0,0,0,0,0,0,0,0.3,0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9226,3.7714,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.06,-2.65,1.63,18930,0,0,333999.9688,43,28,150,42,15,0.9,18.4,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,0.8171
0.25,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.8125,11.264,0,13.8359,-3.6191,10.0859,-2.7617,-0.0044,-0.0313,-0.9944,1.2173,-0.1375,-0.4463,62.8125,0,35.7,32.9,35.2,0,40.2,0,0,0.2,0,0,0.3,-0.3,0,0.5,0,-0.2,-18.542,0.034,1,0,0,0,0,0,0,0,0.3,0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9226,3.7714,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.06,-2.65,1.63,18930,0,0,333999.9688,43,28,150,42,15,0.9,18.4,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,1.0214
0.3,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.8125,11.264,0,13.8359,-3.6191,10.0859,-2.7617,-0.0034,-0.0311,-0.9941,1.2119,-0.1338,-0.4539,62.8125,0,35.7,32.9,35.2,0,40.2,0,0,0.2,0,0,0.3,-0.3,0,0.5,0,-0.2,-18.542,0.034,1,0,0,0,0,0,0,0,0.3,0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9226,3.7714,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.06,-2.65,1.63,18930,0,0,333999.9688,43,28,150,42,15,0.9,18.4,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,1.2257
0.35,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.8125,11.264,0,13.8359,-3.6191,10.0859,-2.7617,-0.0038,-0.0308,-0.9951,1.1992,-0.1016,-0.4506,62.8125,0,35.7,32.9,35.2,0,40.2,0,0,0.2,0,0,0.3,-0.3,0,0.5,0,-0.2,-18.542,0.034,1,0,0,0,0,0,0,0,0.3,0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9226,3.7714,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.06,-2.65,1.63,18930,0,0,333999.9688,43,28,150,42,15,0.9,18.4,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,1.43
0.4,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.8125,11.264,0,13.8438,-3.6012,10.0609,-2.7637,-0.0038,-0.0312,-0.9951,1.1992,-0.0758,-0.4312,62.3672,0,35.7,32.9,35.2,0,40.2,0,0,0.2157,0.0157,-0.0078,0.2843,-0.2843,0,0.5,-0.0078,-0.2235,-18.542,0.034,1,0,0,0,0,0,0,0,0.3,0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9226,3.7714,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.0578,-2.6517,1.63,18930,0,0,333999.9688,43,28,150,42,15,0.9,18.3724,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,1.6343
0.45,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.8125,11.264,0,13.8391,-3.5848,10.0844,-2.7938,-0.0036,-0.0314,-0.9956,1.1958,-0.0964,-0.4266,61.625,0,35.7,32.9,35.2,0,40.2,0,0,0.3137,0.1137,-0.0569,0.1863,-0.1863,0,0.5,-0.0569,-0.3706,-18.542,0.034,1,0,0,0,0,0,0,0,0.3258,0,0.5871,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9364,3.7576,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.0394,-2.6654,1.6227,18918.5312,0,0,333999.9688,43,28,150,42,15,0.9,18.3248,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,1.8386
0.5,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.8125,11.264,0,13.8344,-3.5863,10.0797,-2.8,-0.004,-0.0312,-0.9961,1.2061,-0.1349,-0.467,60.8958,0,35.7,32.9,35.2,0,40.2,0,0,0.3941,0.1941,-0.0765,0.0529,-0.1118,0,0.5059,-0.1353,-0.5,-18.542,0.034,1,0,0,0,-0.0206,0,0,0,0.4333,0,0.5333,0,0,1,0,0,0,0,0,0,0,0,0,0,5.964,3.7301,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.0211,-2.6792,1.6061,18892.4648,0,0,333999.9688,43,28,150,42,15,0.9231,18.3,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,2.0428
0.55,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.8125,11.264,0,13.8234,-3.6078,10.1016,-2.7832,-0.0051,-0.0312,-0.9961,1.2139,-0.1614,-0.5149,60.2188,0,35.7,32.9,35.2,0,40.2,0,0,0.3451,0.1451,0.1196,-0.3392,-0.2098,0,0.5549,-0.4294,-0.5,-18.542,0.034,1,0,0,0,-0.1676,0,0,0,0.3774,0,0.5204,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9777,3.7163,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.0371,-2.68,1.5895,18866.3984,0.004,0,333999.9688,43,28,150,42,15,0.9712,18.3,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,2.2471
0.6,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.8125,11.264,0,13.8453,-3.5797,10.1281,-2.7805,-0.0057,-0.0315,-0.9961,1.1943,-0.1482,-0.4819,59.5417,0,35.7,32.9,35.2,0,40.2,0,0,0.2882,0.0569,0.2882,-0.6725,-0.2922,0,0.6078,-0.6725,-0.4804,-18.542,0.034,1,0,0,0,-0.2853,0,0,0,0.0548,0,0.5742,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9777,3.7163,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.0553,-2.68,1.5729,18840.332,0.054,0,333999.9688,43,28,150,42,15,1,18.3,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,2.4514
0.65,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.8125,11.2613,0,13.8375,-3.5934,10.0609,-2.782,-0.0058,-0.0319,-0.9956,1.2036,-0.15,-0.4572,58.8958,0,35.7,32.9,35.2,0,40.2,0,0,0.1412,-0.4824,0.1412,-0.3294,-0.1941,0,0.7059,-0.3294,-0.2353,-18.542,0.034,1,0,0,0,-0.1382,0,0,0,0.0957,0,0.628,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9777,3.7239,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.06,-2.68,1.56,18825.1895,0.104,0,333999.9688,43,28,150,42,15,1,18.3,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,2.6557
0.7,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.8125,11.258,0,13.8422,-3.5934,10.0234,-2.7828,-0.0055,-0.0308,-0.9951,1.1914,-0.1469,-0.4917,58.2578,0,35.7,32.9,35.2,0,40.2,0,0,-0.0098,-0.9765,-0.0098,0.0157,-0.098,0,0.7961,0.0118,0.0098,-18.542,0.034,1,0,0,0,0.0088,0,0,0,0.472,0,0.6817,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9777,3.7384,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.06,-2.68,1.56,18848.7734,0.154,0,333999.9688,43,28,150,42,15,0.9845,18.2845,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,2.86
0.75,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.8125,11.2573,0,13.8344,-3.6066,10.0672,-2.7805,-0.0047,-0.0302,-0.9951,1.1836,-0.1157,-0.4851,57.6406,0,35.7,32.9,35.2,0,40.2,0,0,-0.2549,-0.3882,-0.2549,0.4078,-0.049,0,0.698,0.3059,0.2549,-18.542,0.034,1,0,0,0,0.1559,0,0,0,0.2097,0,0.5935,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9777,3.753,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.06,-2.68,1.5738,18869.5234,0.204,0,333999.9688,43,28,150,42,15,0.9359,18.2359,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,3.0643
0.8,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.8125,11.2607,0,13.8156,-3.6059,10.1156,-2.7832,-0.0039,-0.0311,-0.9956,1.1875,-0.0788,-0.4736,57.0547,0,35.7,32.9007,35.2007,0,40.2014,0,0,-0.5,0.2,-0.5,0.8,0,0,0.6,0.6,0.5,-18.542,0.034,1,0,0,0,0.3,0,0,0,-0.3817,0,0.4323,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9777,3.7676,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.06,-2.68,1.7119,18864.7617,0.254,0,333999.9688,43,28,150,42,15,0.9124,18.2124,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,3.2686
0.85,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.8125,11.264,0,13.8484,-3.6184,10.0531,-2.7762,-0.0049,-0.0322,-0.9954,1.1802,-0.0808,-0.4788,56.4688,0,35.7,32.9057,35.2057,0,40.2114,0,0,-0.6471,0.102,-0.3529,0.4569,0.098,0,0.6,0.551,0.598,-18.542,0.034,1,0,0,0,0.3,0,0,0,-0.2849,0,0.572,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9777,3.7527,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.0446,-2.6685,1.85,18860,0.304,0,333999.9688,43,28,150,42,15,0.96,18.26,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,3.4728
0.9,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.8125,11.264,0,13.8391,-3.6023,10.0984,-2.7816,-0.0061,-0.0318,-0.9951,1.1875,-0.0833,-0.467,55.9479,0,35.7,32.9107,35.2107,0,40.2214,0,0,-0.7941,0.0039,-0.2059,0.1137,0.1961,0,0.6,0.502,0.6961,-18.542,0.034,1,0,0,0,0.3,0,0,0,-0.0161,0,0.7871,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9777,3.7274,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.0244,-2.6533,1.85,18950.4766,0.354,0,333999.9688,43,28,150,42,15,0.9923,18.2923,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,3.6771
0.95,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.8125,11.264,0,13.825,-3.5984,10.0328,-2.7863,-0.0057,-0.0311,-0.9956,1.1938,-0.0986,-0.4639,55.4271,0,35.7,32.9157,35.2157,0,40.2313,0,0,-0.4235,0.0471,-0.1529,-0.0412,-0.0353,0,0.6941,0.3118,0.3706,-18.542,0.034,1,0,0,0,0.1559,0,0,0,-0.2022,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9777,3.7317,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.02,-2.6776,1.85,19040.9531,0.404,0,333999.9688,43,28,150,42,15,0.9442,18.2442,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,3.8814
1,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.8125,11.264,0,13.8438,-3.5875,10.1062,-2.7703,-0.0048,-0.0313,-0.9951,1.2021,-0.1323,-0.4592,54.9531,0,35.7,32.9207,35.2207,0,40.2413,0,0,-0.0314,0.0961,-0.1039,-0.1882,-0.2804,0,0.7922,0.1157,0.0275,-18.542,0.034,1,0,0,0,0.0088,0,0,0,-0.4,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9777,3.7593,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.02,-2.7129,1.7557,18981.4277,0.454,0,333999.9688,43,28,150,42,15,0.9,18.2038,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,4.0857
1.05,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.8125,11.264,0,13.8156,-3.6156,10.1266,-2.7719,-0.0058,-0.0317,-0.9951,1.2095,-0.1373,-0.4845,54.5104,0,35.7,32.9257,35.2257,0,40.2513,0,0,-0.2706,-0.1255,-0.1902,0.0255,0.0608,0,0.7098,0.3255,0.2255,-18.542,0.034,1,0,0,0,0.1382,0,0,0,-0.4,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9777,3.7714,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.02,-2.692,1.651,18905.2383,0.504,0,333999.9688,43,28,150,42,15,0.9,18.2519,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,4.29
1.1,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.8099,11.264,0,13.8391,-3.6082,10.0562,-2.7871,-0.006,-0.0316,-0.9946,1.1816,-0.0994,-0.4956,54.1068,0,35.7,32.9306,35.2306,0,40.2613,0,0,-0.5647,-0.3706,-0.2882,0.2706,0.4529,0,0.6118,0.5706,0.4706,-18.542,0.034,1,0,0,0,0.2853,0,0,0,-0.3527,0,0.7645,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9777,3.7714,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.02,-2.657,1.6866,18935.2832,0.554,0,333999.9688,43,28,150,42,15,0.9,18.3,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,4.4943
1.15,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.7969,11.264,0,13.8156,-3.6094,10.0906,-2.7785,-0.0052,-0.0316,-0.9941,1.1865,-0.0831,-0.5039,53.8594,0,35.7,32.9356,35.2356,0,40.2713,0,0,0.0902,0.2039,0.1745,0.0843,0.0686,0,0.5569,-0.349,-0.2765,-18.542,0.034,1,0,0,0,0.5206,0,0,0,-0.1376,0,0.6032,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9616,3.7714,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.02,-2.662,1.7574,18991.8867,0.604,0,333999.9688,43,28,150,42,15,0.9,18.3,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,4.6985
1.2,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.7839,11.264,0,13.8344,-3.6031,10.0734,-2.777,-0.0046,-0.0318,-0.9951,1.2119,-0.0961,-0.4695,53.612,0,35.7,32.9406,35.2406,0,40.2812,0,0,0.8745,0.8902,0.7137,-0.1608,-0.4216,0,0.5078,-1.4275,-1.1588,-18.542,0.034,1,0,0,0,0.7657,0,0,0,-0.0194,0,0.5194,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9337,3.7714,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.02,-2.677,1.8027,18977.6191,0.654,0,333999.9688,43,28,150,42,15,0.9,18.3,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,4.9028
1.25,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.7812,11.264,0,13.8141,-3.593,10.0453,-2.7816,-0.0055,-0.0319,-0.9956,1.207,-0.1208,-0.4556,53.3958,0,35.7,32.9456,35.2456,0,40.2912,0,0,0.5882,0.5882,0.3059,0.2941,-0.3353,0,0.5412,-0.7765,-0.7647,-18.542,0.034,1,0,0,0,0.5892,0,0,0,-0.0731,0,0.5731,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9226,3.7859,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.0347,-2.6947,1.836,18930,0.704,0,333999.9688,43,28,150,41.5577,15,0.9,18.3,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,5.1071
1.3,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.7812,11.264,0,13.8344,-3.6203,10.0797,-2.8,-0.0067,-0.0308,-0.9956,1.1787,-0.1222,-0.4585,53.1875,0,35.7,32.9506,35.2506,0,40.3012,0,0,0.098,0.098,-0.2824,0.8824,-0.1392,0,0.5902,0.2039,-0.1275,-18.542,0.034,1,0,0,0,0.3441,0,0,0,-0.1538,0,0.6538,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9226,3.81,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.053,-2.713,1.7898,18904.5273,0.754,0,333999.9688,43,28,150,41.0769,15,0.9,18.3,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,5.3114
1.35,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.7812,11.264,0,13.8266,-3.607,10.1141,-2.8008,-0.0067,-0.0299,-0.9954,1.1836,-0.086,-0.4269,52.9844,0,35.7,32.9556,35.2556,0,40.3112,0,0,-0.3529,-0.1961,-0.6353,0.6471,0.2922,0,0.5608,0.8314,0.3922,-18.542,0.034,1,0,0,0,0.501,0,0,0,-0.2613,0,0.7613,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9378,3.7912,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.06,-2.6981,1.686,18895.0938,0.804,0,333999.9688,43,28,150,41,15,0.9402,18.3,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,5.5157
1.4,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.7812,11.264,0,13.8625,-3.6035,10.1172,-2.7922,-0.0059,-0.031,-0.9946,1.1895,-0.071,-0.4248,52.7891,0,35.7,32.9606,35.2606,0,40.3212,0,0,-0.7941,-0.4412,-0.9294,0.2059,0.7824,0,0.5118,1.3706,0.8824,-18.542,0.034,1,0,0,0,0.7461,0,0,0,-0.3688,0,0.7312,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9631,3.7438,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.06,-2.6627,1.7089,18896.5723,0.854,0,333999.9688,43,28,150,41,15,0.9869,18.3,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,5.72
1.45,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.7812,11.264,0,13.8328,-3.5836,10.0797,-2.7988,-0.0053,-0.0318,-0.9954,1.189,-0.092,-0.4596,52.5938,0,35.7,32.9656,35.2656,0,40.3311,0,0,-0.8255,-0.7235,-0.8137,0.249,0.5647,0,0.5745,1.2392,0.8882,-18.542,0.034,1,0,0,0,0.6471,0,0,0,-0.4763,0,0.6237,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9777,3.7163,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.06,-2.6597,1.8803,18910.8574,0.904,0,333999.9688,43,28,150,41,15,0.9294,18.3353,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,5.9243
1.5,9.1394,3,0,0,0.0494,-120.7952,0,331.0641,200,10000,10000,40.84836807,-80.34420897,40.7812,11.264,0,13.8297,-3.602,10.0406,-2.7875,-0.0052,-0.031,-0.9956,1.1846,-0.1158,-0.4888,52.3984,0,35.7,32.9706,35.2706,0,40.3411,0,0,-0.7275,-1.0176,-0.5686,0.4451,0.1235,0,0.6725,0.8961,0.7412,-18.542,0.034,1,0,0,0,0.451,0,0,0,-0.5839,0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9777,3.7163,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,0,-2.06,-2.6748,1.9163,18928.5723,0.954,0,333999.9688,43,28,150,41,15,0.8314,18.3843,1,0,0,20.4443,3,0,0,0.0494,-120.7952,0,331.0641,9903500,10000,40.8484,-80.3442,6.1285
